applicant,bla_nda_number,is_biologic,proprietary_name,proper_name,approval_type,ref_id,ref_proper_name,ref_proprietary_name,supplement_no,license_no,exclusivity_date,is_deleted,created_at,updated_at
ALK - Abello A/S,103971,True,Pharmalgen,"Venoms, Wasp Venom Protein",new,,,,0.0,1292.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
ALK - Abello A/S,103972,True,Pharmalgen,"Venoms, White Faced Hornet Venom Protein",new,,,,0.0,1292.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
ALK - Abello A/S,103973,True,Pharmalgen,"Venoms, Yellow Hornet Venom Protein",new,,,,0.0,1292.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
ALK - Abello A/S,103974,True,Pharmalgen,"Venoms, Yellow Jacket Venom Protein",new,,,,0.0,1292.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Genentech, Inc.",103976,True,Xolair,omalizumab,new,,,,,1048.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Genzyme Corporation,103979,True,Fabrazyme,agalsidase beta,new,,,,,1596.0,2028-03-11 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxter Healthcare Corporation,103980,True,Tisseel,Fibrin Sealant (Tisseel),new,,,,0.0,140.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Omrix Biopharmaceuticals Ltd,125010,True,"Crosseal, Evicel",Fibrin Sealant (Human),new,,,,0.0,1603.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline LLC,125011,True,Bexxar,tositumomab and iodine I-131 tositumomab,new,,,,,1727.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Acrotech Biopharma LLC,125019,True,Zevalin,ibritumomab tiuxetan,new,,,,,2159.0,2009-02-19 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"MedImmune, LLC",125020,True,"Flumist, Flumist Quad","Influenza Vaccine Live, Intranasal",new,,,,0.0,1799.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Eli Lilly and Company,125029,True,Xigris,drotrecogin alfa,new,,,,,1611.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Amgen Inc.,125031,True,Neulasta,pegfilgrastim,new,,,,,1080.0,2022-11-13 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
California Department of Public Health (CDPH),125034,True,BabyBig,Botulism Immune Globulin Intravenous (Human),new,,,,0.0,1797.0,2010-10-23 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Kamada Ltd.,125035,True,Hepagam B,Hepatitis B Immune Globulin (Human),new,,,,0.0,2098.0,2014-04-06 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Astellas Pharma US, Inc.",125036,True,Amevive,alefacept,new,,,,,1748.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxalta US Inc.,125039,True,"Aralast, Aralast Np",Alpha-1-Proteinase Inhibitor (Human),new,,,,0.0,2020.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Grifols Therapeutics LLC,125046,True,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,new,,,,0.0,1871.0,2015-09-12 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
AbbVie Inc.,125057,True,Humira,adalimumab,new,,,,,1889.0,2028-02-24 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
BioMarin Pharmaceutical Inc.,125058,True,Aldurazyme,laronidase,new,,,,,1649.0,2010-04-30 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,True,Octagam,Immune Globulin Intravenous (Human),new,,,,0.0,1646.0,2028-07-15 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxalta US Inc.,125063,True,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",new,,,,0.0,2020.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring AG,125070,True,Rhophylac,Rho(D) Immune Globulin Intravenous (Human),new,,,,0.0,1766.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Genentech, Inc.",125075,True,Raptiva,efalizumab,new,,,,,1048.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Instituto Grifols, S.A.",125077,True,"Flebogamma, Flebogamma 5%, Flebogamma 5% Dif",Immune Globulin Intravenous (Human),new,,,,0.0,1181.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring LLC,125078,True,Zemaira,Alpha-1-Proteinase Inhibitor (Human),new,,,,0.0,1767.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Hoffmann-La Roche Inc.,125083,True,Pegasys Copegus Combination Pack,peginterferon alfa-2a and ribavirin,new,,,,,136.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Eli Lilly and Company,125084,True,Erbitux,cetuximab,new,,,,,1827.0,2013-03-01 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Genentech, Inc.",125085,True,Avastin,bevacizumab,new,,,,,1048.0,2027-05-29 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Sanofi Pasteur Inc.,125089,True,Menactra,"Meningococcal (Groups A, C, Y and W-135) Polysaccharide Diphtheria Toxoid Conjugate Vaccine",new,,,,0.0,1725.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Swedish Orphan Biovitrum AB (publ),125103,True,Kepivance,palifermin,new,,,,,1859.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Biogen Inc.,125104,True,Tysabri,natalizumab,new,,,,,1697.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxalta US Inc.,125105,True,Gammagard Liquid,Immune Globulin Infusion (Human),new,,,,0.0,2020.0,2019-06-22 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125106,True,Boostrix,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine, Adsorbed",new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Merck Sharp & Dohme Corp.,125108,True,Proquad,"Measles, Mumps, Rubella and Varicella Virus Vaccine Live",new,,,,0.0,2.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Emergent BioSolutions Canada Inc.,125109,True,Cnj-016,Vaccinia Immune Globulin Intravenous (Human),new,,,,0.0,2084.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Sanofi Pasteur Limited,125111,True,Adacel,"Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine, Adsorbed",new,,,,0.0,1726.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring GmbH,125115,True,Vivaglobin,Immune Globulin Subcutaneous (Human),new,,,,0.0,1765.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
BioMarin Pharmaceutical Inc.,125117,True,Naglazyme,galsulfase,new,,,,,1649.0,2012-05-31 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Bristol-Myers Squibb Company,125118,True,Orencia,abatacept,new,,,,,1713.0,2028-12-15 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Merck Sharp & Dohme Corp.,125122,True,Rotateq,"Rotavirus Vaccine, Live, Oral, Pentavalent",new,,,,0.0,2.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Merck Sharp & Dohme Corp.,125123,True,Zostavax,Zoster Vaccine Live,new,,,,0.0,2.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Merck Sharp & Dohme Corp.,125126,True,Gardasil,"Human Papillomavirus Quadrivalent (Types 6, 11, 16 and 18) Vaccine, Recombinant",new,,,,0.0,2.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125127,True,"Fluarix, Fluarix Quadrivalent",Influenza Virus Vaccine,new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Genzyme Corporation,125141,True,Myozyme,alglucosidase alfa,new,,,,,1596.0,2013-04-28 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Sanofi Pasteur Limited,125145,True,Pentacel,"Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed, Inactivated Poliovirus and Haemophilus b Conjugate (Tetanus Toxoid Conjugate) Vaccine",new,,,,0.0,1726.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Amgen Inc.,125147,True,Vectibix,panitumumab,new,,,,,1080.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Takeda Pharmaceuticals U.S.A., Inc.",125151,True,Elaprase,idursulfase,new,,,,,1898.0,2013-07-24 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Genentech, Inc.",125156,True,Lucentis,ranibizumab,new,,,,,1048.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Emergent Product Development Gaithersburg, Inc.",125158,True,Acam2000,"Smallpox (Vaccinia) Vaccine, Live",new,,,,0.0,2089.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"UCB, Inc.",125160,True,Cimzia,certolizumab pegol,new,,,,,1736.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
ID Biomedical Corporation of Quebec,125163,True,"Flulaval, Flulaval Quadrivalent",Influenza Vaccine,new,,,,0.0,1739.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Vifor (International) Inc.,125164,True,Mircera,methoxy polyethylene glycol-epoetin beta,new,,,,,2039.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Alexion Pharmaceuticals, Inc.",125166,True,Soliris,eculizumab,new,,,,,1743.0,2026-06-27 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Schering Corporation a subsidiary of Merck & Co., Inc.",125196,True,PegIntron/ Rebetol Combo Pack,peginterferon alfa-2b and ribavirin,new,,,,,994.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Dendreon Pharmaceuticals LLC,125197,True,Provenge,sipuleucel-T,new,,,,0.0,1749.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring AG,125201,True,Privigen,"Immune Globulin Intravenous (Human), 10% Liquid",new,,,,0.0,1766.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxalta US Inc.,125234,True,Ceprotin,Protein C Concentrate (Human),new,,,,0.0,2020.0,2014-03-30 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Kamada Ltd.,125237,True,Hepagam Bt,Hepatitis B Immune Globulin Intravenous (Human),new,,,,0.0,2098.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Omrix Biopharmaceuticals Ltd,125247,True,Evithrom,"Thrombin, Topical (Human)",new,,,,0.0,1603.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxter Healthcare Corporation,125248,True,Recothrom,Thrombin topical (Recombinant),new,,,,0.0,140.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Kiniksa Pharmaceuticals (UK), Ltd.",125249,True,Arcalyst,rilonacept,new,,,,,2236.0,2028-03-18 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Octapharma Pharmazeutika Produktionsges.m.b.H.,125251,True,Wilate,von Willebrand Factor/Coagulation Factor VIII Complex (Human),new,,,,22.0,1646.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Seqirus Pty Ltd.,125254,True,"Afluria, Afluria Quadrivalent",Influenza Vaccine,new,,,,0.0,2044.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125259,True,Cervarix,"Human Papillomavirus Bivalent (Types 16 and 18) Vaccine, Recombinant",new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125260,True,Kinrix,Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed and Inactivated Poliovirus Vaccine,new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Janssen Biotech, Inc.",125261,True,Stelara,ustekinumab,new,,,,,1864.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Wyeth Pharmaceuticals LLC,125264,True,"Xyntha, Xyntha Solofuse","Antihemophilic Factor (Recombinant), Plasma/Albumin Free",new,,,,0.0,3.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125265,True,Rotarix,"Rotavirus Vaccine, Live, Oral",new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxter Healthcare Corporation,125266,True,Artiss,Fibrin Sealant (Human),new,,,,0.0,140.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
ViroPharma Biologics LLC,125267,True,Cinryze,C1 Esterase Inhibitor (Human),new,,,,0.0,1833.0,2025-06-20 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Amgen Inc.,125268,True,Nplate,romiplostim,new,,,,,1080.0,2028-01-28 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Ipsen Biopharm Limited,125274,True,Dysport,abobotulinumtoxinA,new,,,,,1787.0,2023-07-29 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Genentech, Inc.",125276,True,Actemra,tocilizumab,new,,,,,1048.0,2024-08-30 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Takeda Pharmaceuticals U.S.A., Inc.",125277,True,Kalbitor,ecallantide,new,,,,,1898.0,2021-03-28 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Valneva Austria GmbH,125280,True,Ixiaro,"Japanese Encephalitis Vaccine, Inactivated, Adsorbed",new,,,,0.0,1909.0,2020-05-17 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"rEVO Biologics, Inc.",125284,True,Atryn,Antithrombin (Recombinant),new,,,,0.0,1904.0,2016-02-06 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Protein Sciences Corporation,125285,True,Flublok,Influenza Vaccine,new,,,,0.0,1795.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring GmbH,125287,True,Berinert,C1 Esterase Inhibitor (Human),new,,,,0.0,1765.0,2016-10-08 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Bristol-Myers Squibb Company,125288,True,Nulojix,belatacept,new,,,,,1713.0,2018-06-15 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Janssen Biotech, Inc.",125289,True,Simponi,golimumab,new,,,,,1864.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Novartis Pharmaceuticals Corporation,125290,True,Extavia,interferon beta-1b,new,,,,,1244.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Genzyme Corporation,125291,True,Lumizyme,alglucosidase alfa,new,,,,,1596.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Horizon Therapeutics Ireland DAC,125293,True,Krystexxa,pegloticase,new,,,,,2022.0,2017-09-14 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Sicor Biotech UAB,125294,True,Granix,tbo-filgrastim,new,,,,,1803.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Seqirus Inc.,125297,True,Agriflu,Influenza Virus Vaccine,new,,,,0.0,2049.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125300,True,Menveo,"Meningococcal (Groups A, C, Y, and W-135) Oligosaccharide Diphtheria CRM197 Conjugate Vaccine",new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring GmbH,125317,True,Riastap,Fibrinogen Concentrate (Human),new,,,,0.0,1765.0,2016-01-16 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Novartis Pharmaceuticals Corporation,125319,True,Ilaris,canakinumab,new,,,,,1244.0,2027-06-16 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Amgen Inc.,125320,True,Prolia,denosumab,new,,,,,1080.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Wyeth Pharmaceuticals LLC,125324,True,Prevnar 13,Pneumococcal 13-valent Conjugate Vaccine (Diphtheria CRM197 Protein),new,,,,0.0,3.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Takeda Pharmaceuticals U.S.A., Inc.",125325,True,Glassia,Alpha-1-Proteinase Inhibitor (Human),new,,,,0.0,1898.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Novartis Pharmaceuticals Corporation,125326,True,Arzerra,ofatumumab,new,,,,,1244.0,2023-01-19 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
BTG International Inc.,125327,True,Voraxaze,glucarpidase,new,,,,,1861.0,2019-01-17 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Bio Products Laboratory,125329,True,Gammaplex,Immune Globulin Intravenous (Human),new,,,,0.0,1811.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Rare Disease Therapeutics, Inc. (RDT)",125335,True,Anascorp,Centruroides (Scorpion) Immune F(ab')2 (Equine) Injection,new,,,,0.0,1860.0,2018-08-04 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Auxilium Pharmaceuticals, Inc.",125338,True,Xiaflex,collagenase clostridium histolyticum,new,,,,,1816.0,2020-12-06 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125347,True,Hiberix,Haemophilus b Conjugate Vaccine (Tetanus Toxoid Conjugate),new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Fibrocell Technologies, Inc.",125348,True,Laviv,Azficel-T,new,,,,0.0,1818.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring AG,125350,True,Hizentra,"Immune Globulin Subcutaneous (Human), 20% Liquid",new,,,,0.0,1766.0,2025-03-15 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Corza Medical GmbH,125351,True,Tachosil,Fibrin Sealant Patch,new,,,,0.0,2294.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Nielsen Bioscience, Inc",125354,True,Spherusol,Coccidioides immitis Spherule-Derived Skin Test Antigen,new,,,,0.0,1903.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Jazz Pharmaceuticals, Inc.",125359,True,Erwinaze,asparaginase Erwinia chrysanthemi,new,,,,,1901.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Merz Pharmaceuticals GmbH c/o Merz Pharmaceuticals LLC,125360,True,Xeomin,incobotulinumtoxinA,new,,,,,1830.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline Biologicals,125363,True,MENHIBRIX,Meningococcal Groups C and Y and Haemophilus b Tetanus Toxoid Conjugate Vaccine,new,,,,0.0,1617.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
GlaxoSmithKline LLC,125370,True,Benlysta,belimumab,new,,,,,1727.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Bristol-Myers Squibb Company,125377,True,Yervoy,ipilimumab,new,,,,,1713.0,2027-10-02 04:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Kedrion, S.p.A.",125384,True,Kedbumin,Albumin (Human),new,,,,0.0,1851.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring GmbH,125385,True,Corifact,Factor XIII Concentrate (Human),new,,,,0.0,1765.0,2020-01-24 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Regeneron Pharmaceuticals, Inc.",125387,True,Eylea,aflibercept,new,,,,,1760.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Seagen Inc.,125388,True,Adcetris,brentuximab vedotin,new,,,,,2257.0,2025-11-16 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"ADMA Biologics, Inc.",125389,True,Bivigam,Immune Globulin Intravenous (Human),new,,,,0.0,2019.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Amryt Pharmaceuticals DAC,125390,True,Myalept,metreleptin,new,,,,,2208.0,2021-02-24 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Ethicon, Inc.",125392,True,Evarrest,Fibrin Sealant Patch,new,,,,0.0,1879.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"New York Blood Center, Inc.",125397,True,Hemacord,"Hematopoietic Progenitor Cells, Cord (HPC-C)",new,,,,0.0,465.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Novo Nordisk Inc.,125398,True,Tretten,Coagulation Factor XIII A-Subunit (Recombinant),new,,,,0.0,1261.0,2020-12-23 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Organogenesis, Inc.",125400,True,Gintuit,Allogeneic Cultured Keratinocytes and Fibroblasts in Bovine Collagen,new,,,,0.0,1863.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Baxalta US Inc.,125402,True,Hyqvia,"Immune Globulin Infusion (Human), 10% with Recombinant Human Hyaluronidase",new,,,,0.0,2020.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Duke University School of Medicine,125407,True,Ducord,"HPC, Cord Blood",new,,,,0.0,1870.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Seqirus Inc.,125408,True,"Flucelvax, Flucelvax Quadrivalent",Influenza Vaccine,new,,,,0.0,2049.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Genentech, Inc.",125409,True,Perjeta,pertuzumab,new,,,,,1048.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
SSM Cardinal Glennon Children's Medical Center,125413,True,Allocord,"HPC, Cord Blood",new,,,,0.0,1873.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Octapharma Pharmazeutika Produktionsges.m.b.H.,125416,True,Octaplas,"Pooled Plasma (Human), Solvent/Detergent Treated",new,,,,0.0,1646.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
Sanofi-Aventis U.S. LLC,125418,True,Zaltrap,Ziv-Aflibercept,new,,,,,1752.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
CSL Behring GmbH,125421,True,Kcentra,Prothrombin Complex Concentrate (Human),new,,,,0.0,1765.0,2020-12-13 05:00:00+00,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
ThromboGenics Inc.,125422,True,Jetrea,ocriplasmin,new,,,,,1866.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
"Medexus Pharma, Inc.",125426,True,Ixinity,Coagulation Factor IX (Recombinant),new,,,,0.0,2220.0,,False,2023-03-20 03:08:09.062853+00,2023-03-20 03:08:09.062853+00
